0.106433,0.030881,0.639958,0.104756,0.044979,-0.647506,0.753485,-0.252175,-0.024655,0.620038,1.097965,-0.872670,0.141372,-0.698575,-0.425765,-0.698068,1.242278,-0.847494,-0.185974,-0.082277,0.092144,-0.047393,-0.299598,0.138939,-0.585840,1.132034,-0.373621,-0.055971,-0.049882,-0.302973,-0.455704,0.533195,0.876654,-0.043685,-0.233665,-0.489560
0.111386,0.017270,0.642563,0.091234,0.052885,-0.659603,0.744180,-0.266721,0.056952,0.620315,1.228892,-0.766696,0.090665,-0.655773,-0.375470,-0.705058,1.214351,-0.854135,-0.195180,-0.055494,0.122021,-0.057310,-0.307284,0.237053,-0.562761,1.265572,-0.141970,-0.035675,-0.077896,-0.272216,-0.537892,0.526463,1.067510,-0.302688,-0.164916,-0.517713
0.114093,0.006368,0.645942,0.083325,0.054994,-0.668967,0.736557,-0.324064,0.120328,0.580653,1.365386,-0.595369,0.048561,-0.623782,-0.345890,-0.701908,1.195070,-0.860945,-0.215899,-0.026685,0.133782,-0.062256,-0.328473,0.362878,-0.564063,1.357839,0.061740,-0.025340,-0.045543,-0.218960,-0.621422,0.476037,1.191107,-0.402380,-0.117690,-0.574028
0.117595,-0.002800,0.647239,0.080028,0.059171,-0.673128,0.732798,-0.387043,0.191791,0.549415,1.483276,-0.594236,0.053316,-0.608515,-0.330656,-0.699397,1.186059,-0.867087,-0.220979,-0.000403,0.143467,-0.071904,-0.370521,0.500883,-0.567364,1.435958,0.265535,-0.021675,0.037670,-0.150213,-0.714681,0.356923,1.249159,-0.421577,-0.102451,-0.655331
0.121455,-0.011008,0.647710,0.079944,0.061110,-0.673597,0.732217,-0.442608,0.282646,0.533622,1.566725,-0.661148,0.103282,-0.600578,-0.330382,-0.691095,1.183431,-0.872670,-0.221997,0.013704,0.149299,-0.085821,-0.417978,0.649522,-0.549332,1.489657,0.450213,-0.006868,0.119002,-0.093640,-0.817974,0.249282,1.290330,-0.465293,-0.084382,-0.705908
0.127632,-0.018020,0.647292,0.074982,0.060593,-0.678101,0.728619,-0.508368,0.345064,0.496945,1.606031,-0.717995,0.128419,-0.587034,-0.330023,-0.681687,1.189528,-0.872670,-0.220191,0.029595,0.153687,-0.100002,-0.472273,0.800969,-0.499194,1.522838,0.545066,0.007058,0.174629,-0.047643,-0.917330,0.162123,1.326158,-0.507659,-0.066299,-0.744565
0.135138,-0.023789,0.646663,0.067897,0.061763,-0.684288,0.723412,-0.585984,0.393476,0.448332,1.607980,-0.762289,0.139356,-0.577846,-0.321895,-0.664864,1.184794,-0.872670,-0.221906,0.045506,0.160238,-0.112434,-0.551626,0.960251,-0.431050,1.538065,0.556026,0.021209,0.223995,-0.012015,-1.010207,0.049542,1.352080,-0.507125,-0.048400,-0.773068
0.141772,-0.030873,0.644931,0.060824,0.062287,-0.690249,0.718315,-0.659102,0.432802,0.399076,1.581413,-0.787258,0.135242,-0.562854,-0.317567,-0.658895,1.202930,-0.872670,-0.212725,0.059057,0.172125,-0.118952,-0.639749,1.113434,-0.413930,1.537693,0.572936,0.007643,0.319921,0.010268,-1.106680,-0.051477,1.375957,-0.508251,-0.044293,-0.818450
0.149518,-0.037823,0.644899,0.052882,0.063280,-0.697142,0.712174,-0.716974,0.462809,0.359398,1.520530,-0.797804,0.119534,-0.543062,-0.311892,-0.653274,1.202567,-0.872670,-0.200810,0.073728,0.188355,-0.124537,-0.765553,1.251106,-0.391214,1.531741,0.562234,0.017288,0.373249,0.028389,-1.198096,-0.127473,1.396381,-0.514536,-0.023869,-0.827090
0.157336,-0.045803,0.646154,0.044913,0.064567,-0.704016,0.705815,-0.756546,0.480555,0.326950,1.434807,-0.803286,0.089683,-0.517623,-0.303135,-0.649716,1.195835,-0.872670,-0.184350,0.084747,0.215206,-0.127040,-0.895923,1.362588,-0.398193,1.506984,0.543444,0.040666,0.398237,0.030288,-1.290355,-0.186606,1.395094,-0.508176,-0.008980,-0.841321
